Passenger_ID,Airline,Origin,Destination,Flight_Date,Age,Class,Travel_Type,Booking_Channel,Payment_Method,Flight_Duration_Min,Distance_KM,Flight_Status,Delay_Minutes,Baggage_Count,Meal_Ordered,Rating,Ticket_Fare,Satisfaction
PNR00971,Indigo,Hyderabad,Mumbai,2025-11-01,38.0,Economy,Business,Mobile App,Net Banking,235,399,Delayed,94.0,0,Yes,2.0,10372.66,Dissatisfied
PNR00972,Akasa Air,Mumbai,Hyderabad,2025-11-09,39.0,Premium Economy,Personal,Airport Counter,UPI,117,841,Delayed,80.0,2,No,2.0,13183.95,Dissatisfied
PNR00973,Indigo,Mumbai,Delhi,2024-11-30,55.0,Business,Business,Airport Counter,UPI,138,932,Cancelled,,0,No,5.0,48822.97,Satisfied
PNR00974,Indigo,Hyderabad,Mumbai,2024-09-26,57.0,Premium Economy,Personal,Website,Debit Card,129,1641,On Time,0.0,0,No,3.0,6169.89,Neutral
PNR00975,Spicejet,Delhi,Mumbai,2025-06-25,38.0,Economy,Business,Mobile App,Net Banking,149,447,Delayed,138.0,0,Yes,1.0,6999.39,Dissatisfied
PNR00976,Air India Express,Kolkata,Delhi,2025-11-14,58.0,Premium Economy,Personal,Airport Counter,Credit Card,63,806,On Time,0.0,1,No,3.0,7833.63,Neutral
PNR00977,Air India,Mumbai,Delhi,2024-07-06,38.0,Economy,Personal,Travel Agent,UPI,200,430,On Time,0.0,1,No,5.0,16067.32,Satisfied
PNR00978,Vistara,Mumbai,Bangalore,2025-08-10,36.0,Economy,Business,Mobile App,Credit Card,111,1025,On Time,0.0,3,No,2.0,6735.67,Dissatisfied
PNR00979,Vistara,Delhi,Bangalore,2024-09-24,65.0,Premium Economy,Business,Website,Net Banking,93,553,On Time,0.0,0,No,1.0,15617.67,Dissatisfied
PNR00980,Indigo,Mumbai,Bangalore,2025-12-21,42.0,Premium Economy,Business,Mobile App,Credit Card,219,1315,Delayed,51.0,0,Yes,2.0,6542.69,Dissatisfied
PNR00981,Vistara,Mumbai,Delhi,2024-04-12,37.0,Economy,Business,Website,Debit Card,164,1747,Cancelled,,0,Yes,3.0,29941.88,Neutral
PNR00982,Vistara,Bangalore,Mumbai,2025-10-11,22.0,Economy,Business,Website,UPI,111,1675,On Time,0.0,3,No,5.0,17222.98,Satisfied
PNR00983,Air India Express,Hyderabad,Mumbai,2025-07-14,27.0,Economy,Business,Mobile App,UPI,172,925,On Time,0.0,1,Yes,5.0,25096.56,Satisfied
PNR00984,Spicejet,Delhi,Kolkata,2024-09-09,45.0,Economy,Personal,Mobile App,Credit Card,178,371,On Time,0.0,1,No,1.0,27678.45,Dissatisfied
PNR00985,Air India Express,Mumbai,Hyderabad,2024-05-04,22.0,Premium Economy,Business,Website,Debit Card,74,1259,Delayed,39.0,1,Yes,4.0,6121.27,Satisfied
PNR00986,Spicejet,Mumbai,Delhi,2024-12-11,32.0,Economy,Personal,Mobile App,UPI,227,676,Cancelled,,2,No,2.0,30047.37,Dissatisfied
PNR00987,Air India,Mumbai,Delhi,2025-02-10,60.0,Economy,Business,Mobile App,Debit Card,166,472,On Time,0.0,0,No,3.0,19079.5,Neutral
PNR00988,Akasa Air,Delhi,Mumbai,2025-04-03,49.0,Economy,Business,Travel Agent,UPI,145,925,On Time,0.0,1,No,4.0,28054.17,Satisfied
PNR00989,Akasa Air,Mumbai,Hyderabad,2025-10-08,19.0,Economy,Personal,Website,Debit Card,93,1184,On Time,0.0,3,No,3.0,28774.96,Neutral
PNR00990,Spicejet,Hyderabad,Mumbai,2025-12-02,35.0,Premium Economy,Business,Travel Agent,Credit Card,197,1247,On Time,0.0,2,No,2.0,11284.17,Dissatisfied
PNR00991,Vistara,Delhi,Mumbai,2025-08-07,52.0,Economy,Personal,Mobile App,Net Banking,174,350,Delayed,143.0,1,Yes,3.0,10491.68,Neutral
PNR00992,Air India,Mumbai,Bangalore,2024-09-24,40.0,Economy,Personal,Website,Credit Card,175,1053,On Time,0.0,2,Yes,2.0,28745.56,Dissatisfied
PNR00993,Air India Express,Mumbai,Bangalore,2024-05-28,50.0,Economy,Personal,Mobile App,UPI,176,757,On Time,0.0,2,No,5.0,8561.61,Satisfied
PNR00994,Air India,Kolkata,Delhi,2024-02-05,34.0,Economy,Personal,Travel Agent,UPI,155,829,On Time,0.0,1,No,1.0,16722.51,Dissatisfied
PNR00995,Indigo,Mumbai,Delhi,2025-12-24,49.0,Economy,Personal,Airport Counter,Credit Card,113,399,On Time,0.0,3,No,3.0,31023.26,Neutral
PNR00996,Vistara,Bangalore,Delhi,2024-07-08,38.0,Economy,Personal,Website,Credit Card,206,914,On Time,0.0,3,No,2.0,23028.45,Dissatisfied
PNR00997,Air India,Kolkata,Delhi,2024-09-20,19.0,Economy,Personal,Mobile App,Credit Card,182,1361,On Time,0.0,0,No,2.0,17195.94,Dissatisfied
PNR00998,Indigo,Delhi,Bangalore,2025-03-24,38.0,Economy,Personal,Travel Agent,Credit Card,190,368,On Time,0.0,0,Yes,3.0,9495.06,Neutral
PNR00999,Air India Express,Delhi,Mumbai,2024-02-16,24.0,Economy,Business,Airport Counter,Debit Card,145,1565,On Time,0.0,0,No,5.0,17014.48,Satisfied
PNR01000,Akasa Air,Bangalore,Delhi,2025-07-21,55.0,Business,Personal,Travel Agent,UPI,122,1699,On Time,0.0,2,No,4.0,54029.31,Satisfied
